Session_ID,User_ID,Date,Traffic_Source,Page,Device,Country,New_or_Returning,Session_Duration_Min,Pages_Per_Session,Bounce_Rate,Goal_Completions,Conversion_Rate
S103572,U11987,2026-01-29,Organic Search,Services,Tablet,USA,New,3.26,2.5,75.08,0,0
S100611,U13147,2026-01-29,Paid Search,Blog,Desktop,USA,New,1.21,2.3,68.0,0,0
S103753,U16032,2026-01-29,Organic Search,Products,Desktop,Canada,Returning,2.55,1.8,60.11,1,100
S107739,U15399,2026-01-29,Direct,Home,Desktop,India,New,3.98,3.9,69.01,0,0
S107447,U10464,2026-01-29,Paid Search,Home,Mobile,Australia,New,8.84,5.5,36.9,1,100
S101008,U13087,2026-01-30,Paid Search,Home,Desktop,Canada,Returning,5.06,3.4,58.81,1,100
S105240,U15058,2026-01-30,Paid Search,About Us,Desktop,India,New,5.07,5.5,44.57,0,0
S107931,U10301,2026-01-30,Organic Search,Home,Desktop,India,New,4.21,1.6,76.71,0,0
S100789,U15128,2026-01-30,Paid Search,Blog,Mobile,India,Returning,10.47,6.3,43.32,0,0
S109566,U15463,2026-01-30,Paid Search,Services,Mobile,UK,New,0.66,1.0,73.9,0,0
S108228,U15637,2026-01-30,Organic Search,FAQ,Mobile,Canada,New,6.36,3.3,67.59,0,0
S102208,U12041,2026-01-30,Organic Search,Contact Us,Mobile,UK,New,1.11,3.6,61.5,0,0
S107604,U10426,2026-01-30,Direct,Product Details,Desktop,India,New,6.21,4.0,51.78,0,0
S104576,U10084,2026-01-30,Organic Search,About Us,Desktop,India,Returning,0.69,2.0,59.01,0,0
S106956,U15983,2026-01-30,Organic Search,Home,Mobile,India,New,7.7,4.5,52.42,0,0
S107994,U12132,2026-01-30,Organic Search,Services,Mobile,Australia,Returning,9.13,6.6,47.15,0,0
S109377,U14620,2026-01-30,Social Media,Checkout,Mobile,India,Returning,5.15,6.6,44.44,0,0
S106807,U12548,2026-01-30,Organic Search,Home,Mobile,India,New,3.55,3.1,42.6,0,0
S101769,U14676,2026-01-30,Referral,Home,Desktop,USA,New,3.95,3.1,65.14,0,0
S107621,U14566,2026-01-30,Paid Search,Product Details,Tablet,India,New,1.4,2.2,68.74,0,0
S106087,U14770,2026-01-30,Organic Search,Product Details,Desktop,India,New,6.41,4.0,50.66,0,0
S107576,U11707,2026-01-30,Social Media,Products,Desktop,UK,New,2.34,2.0,84.7,0,0
S108977,U14725,2026-01-30,Paid Search,Pricing,Mobile,Canada,New,2.32,4.4,42.16,0,0
S108629,U12437,2026-01-30,Organic Search,Pricing,Mobile,India,New,6.3,6.1,50.07,0,0
S105765,U12295,2026-01-30,Direct,Pricing,Desktop,India,New,3.79,4.0,68.2,0,0
S107036,U16156,2026-01-30,Paid Search,Contact Us,Desktop,India,Returning,2.69,3.5,56.59,0,0
S106404,U16309,2026-01-30,Referral,Home,Desktop,India,Returning,5.26,4.1,48.44,0,0
S105808,U13130,2026-01-30,Referral,About Us,Desktop,UK,New,10.62,6.6,36.51,0,0
S109986,U10234,2026-01-30,Direct,About Us,Mobile,India,New,7.47,7.0,29.77,0,0
S105822,U10156,2026-01-30,Direct,Product Details,Mobile,USA,New,4.57,4.1,61.61,0,0
S108172,U15721,2026-01-30,Paid Search,FAQ,Mobile,India,New,4.55,3.5,58.91,0,0
S102003,U10117,2026-01-30,Paid Search,FAQ,Desktop,Australia,Returning,5.21,4.0,47.97,0,0
S104266,U14494,2026-01-30,Paid Search,Blog,Tablet,UK,New,3.52,5.2,52.47,0,0
S106092,U15559,2026-01-30,Organic Search,Pricing,Tablet,India,New,2.35,2.6,56.75,0,0
S105051,U14971,2026-01-30,Referral,About Us,Mobile,Canada,New,5.92,3.6,66.48,0,0
S102033,U11577,2026-01-30,Organic Search,Contact Us,Mobile,India,New,4.23,4.6,53.41,1,100
S100108,U13885,2026-01-30,Direct,FAQ,Desktop,UK,Returning,3.88,2.6,87.33,0,0
S101258,U10815,2026-01-30,Organic Search,Blog,Mobile,UK,New,0.93,2.4,80.46,0,0
S100585,U15288,2026-01-30,Organic Search,Blog,Mobile,UK,New,2.71,3.5,60.54,0,0
S103485,U16363,2026-01-30,Paid Search,Pricing,Tablet,UK,Returning,2.86,4.7,60.3,0,0
S108927,U14285,2026-01-30,Paid Search,Home,Mobile,India,Returning,0.55,1.0,64.49,0,0
S104753,U14770,2026-01-30,Organic Search,Checkout,Mobile,India,New,6.12,3.4,64.04,0,0
S106183,U12446,2026-01-30,Referral,Services,Mobile,India,New,1.49,1.0,68.17,0,0
S104726,U11539,2026-01-30,Organic Search,Products,Mobile,India,Returning,1.83,1.5,78.12,0,0
S104689,U15755,2026-01-30,Social Media,Blog,Tablet,UK,New,7.83,4.0,50.48,0,0
S101364,U12483,2026-01-30,Paid Search,Blog,Tablet,India,Returning,1.75,1.6,55.34,0,0
S100671,U11063,2026-01-30,Direct,Services,Desktop,USA,Returning,7.58,5.2,53.25,1,100
S103752,U10387,2026-01-30,Direct,Home,Desktop,India,New,6.41,6.5,40.43,0,0
S107871,U16251,2026-01-30,Organic Search,Product Details,Mobile,UK,Returning,3.72,4.9,60.35,0,0
S107457,U12623,2026-01-30,Paid Search,Services,Tablet,India,New,3.38,2.5,65.55,0,0
S107114,U13735,2026-01-30,Organic Search,FAQ,Desktop,UK,Returning,6.44,3.7,46.09,0,0
S100403,U12301,2026-01-30,Organic Search,Product Details,Mobile,India,New,6.63,5.7,48.69,0,0
S103003,U10515,2026-01-30,Referral,About Us,Desktop,India,New,2.7,3.7,54.01,0,0
S106643,U15230,2026-01-30,Paid Search,Services,Desktop,UK,New,5.93,5.0,58.73,0,0
S109935,U13175,2026-01-30,Organic Search,FAQ,Desktop,India,New,8.04,5.8,34.97,0,0
S107251,U14819,2026-01-30,Organic Search,Product Details,Mobile,Canada,Returning,3.78,2.1,65.85,0,0
S105390,U15706,2026-01-30,Direct,Contact Us,Desktop,India,New,6.82,5.7,31.33,0,0
S100004,U13773,2026-01-30,Paid Search,FAQ,Desktop,Australia,New,4.21,2.7,46.04,0,0
S109658,U13735,2026-01-30,Referral,Product Details,Mobile,India,New,2.21,1.0,81.62,0,0
S103315,U11992,2026-01-30,Paid Search,About Us,Desktop,USA,Returning,3.12,1.7,65.9,0,0
S109612,U11439,2026-01-30,Referral,FAQ,Mobile,UK,New,6.46,5.4,50.34,0,0
S103228,U16286,2026-01-30,Social Media,Pricing,Mobile,India,New,2.97,3.5,53.71,0,0
S107130,U15297,2026-01-30,Referral,Home,Desktop,Australia,New,7.87,6.2,43.06,0,0
S102960,U14352,2026-01-31,Direct,Products,Mobile,Australia,Returning,6.6,4.7,60.6,0,0
S106160,U14671,2026-01-31,Organic Search,Home,Mobile,UK,New,1.45,1.1,72.31,0,0
S106549,U11882,2026-01-31,Organic Search,Pricing,Desktop,India,Returning,8.9,5.8,29.1,1,100
S106431,U10932,2026-01-31,Referral,Products,Mobile,India,New,8.07,3.6,47.05,0,0
S100416,U11896,2026-01-31,Paid Search,Home,Mobile,Australia,New,8.54,4.6,53.35,1,100
S105361,U14491,2026-01-31,Paid Search,Product Details,Mobile,Australia,New,3.59,3.3,71.11,0,0
S106483,U10927,2026-01-31,Referral,Home,Mobile,India,New,3.08,1.0,70.16,0,0
S109407,U10678,2026-01-31,Paid Search,Checkout,Desktop,India,New,4.05,3.5,41.32,1,100
S101622,U14346,2026-01-31,Organic Search,Home,Desktop,Canada,Returning,3.33,2.9,69.61,0,0
S100363,U16182,2026-01-31,Paid Search,Product Details,Desktop,India,New,2.35,2.3,74.88,0,0
S109192,U10755,2026-01-31,Organic Search,About Us,Desktop,India,New,14.46,8.2,19.63,0,0
S100160,U14192,2026-01-31,Direct,Product Details,Mobile,India,New,10.63,5.5,66.09,0,0
S100523,U12295,2026-01-31,Organic Search,Home,Mobile,India,New,4.49,2.2,67.98,0,0
S101630,U10827,2026-01-31,Paid Search,Checkout,Mobile,India,New,17.34,10.3,21.52,1,100
S104564,U11133,2026-01-31,Social Media,Services,Mobile,Canada,New,5.65,5.3,65.1,0,0
S109416,U11783,2026-01-31,Paid Search,About Us,Mobile,India,Returning,13.82,7.2,29.76,1,100
S107042,U13918,2026-01-31,Paid Search,Products,Mobile,India,New,11.76,6.1,45.65,0,0
S100531,U14046,2026-01-31,Organic Search,Blog,Tablet,UK,Returning,11.21,8.4,49.04,0,0
S106244,U13855,2026-01-31,Referral,Home,Desktop,USA,New,4.79,6.3,48.28,0,0
S107740,U15530,2026-01-31,Social Media,Pricing,Desktop,USA,New,10.99,6.6,54.88,0,0
S105305,U15168,2026-01-31,Organic Search,FAQ,Tablet,India,Returning,2.83,3.6,64.98,1,100
S101800,U11712,2026-01-31,Organic Search,Product Details,Desktop,USA,New,4.96,3.7,72.25,0,0
S105173,U12243,2026-01-31,Referral,Services,Mobile,USA,New,5.34,3.7,66.68,0,0
S103861,U15669,2026-01-31,Direct,Products,Mobile,India,New,1.93,4.0,60.29,0,0
S109323,U10811,2026-01-31,Organic Search,FAQ,Tablet,India,New,1.0,1.1,92.65,0,0
S107307,U15128,2026-01-31,Organic Search,Checkout,Mobile,Australia,Returning,2.71,2.4,65.88,0,0
S107619,U15738,2026-01-31,Direct,Contact Us,Desktop,USA,New,14.91,10.8,35.37,0,0
S102219,U13375,2026-01-31,Referral,Products,Desktop,India,New,2.29,1.3,79.05,0,0
S109976,U15994,2026-01-31,Organic Search,Blog,Tablet,India,New,3.28,5.1,48.29,0,0
S106731,U15327,2026-01-31,Organic Search,Pricing,Mobile,Australia,New,1.21,1.8,51.16,0,0
S104568,U16471,2026-01-31,Referral,Contact Us,Mobile,India,New,1.85,2.4,73.79,0,0
S101445,U11921,2026-01-31,Referral,Pricing,Tablet,UK,Returning,2.0,3.8,57.94,1,100
S101860,U15645,2026-01-31,Social Media,Checkout,Mobile,USA,Returning,5.73,4.7,49.19,0,0
S100918,U15972,2026-01-31,Referral,Pricing,Tablet,India,Returning,5.76,5.7,47.07,0,0
S100265,U10660,2026-01-31,Referral,Services,Mobile,India,New,3.71,4.5,78.3,0,0
S106645,U14055,2026-01-31,Social Media,Products,Desktop,Canada,New,3.32,4.5,55.98,0,0
S104635,U15935,2026-01-31,Organic Search,Product Details,Desktop,Canada,New,7.36,4.2,55.75,0,0
S108691,U14170,2026-01-31,Organic Search,About Us,Mobile,Australia,New,1.78,2.3,60.27,0,0
S101266,U13282,2026-01-31,Organic Search,About Us,Mobile,India,Returning,6.32,4.3,35.1,0,0
S109118,U13610,2026-01-31,Organic Search,Product Details,Mobile,India,Returning,2.26,2.1,72.94,0,0
S108671,U11503,2026-01-31,Paid Search,Product Details,Desktop,India,New,3.26,2.5,63.04,0,0
S101539,U15416,2026-01-31,Direct,Pricing,Mobile,India,New,4.41,3.9,70.37,0,0
S100782,U12784,2026-01-31,Organic Search,Home,Desktop,USA,New,5.05,5.2,48.49,0,0
S101405,U14409,2026-01-31,Paid Search,Services,Desktop,India,New,9.31,5.7,42.31,0,0
S100884,U14720,2026-01-31,Referral,Checkout,Desktop,India,New,0.91,1.6,72.38,0,0
S102490,U14816,2026-01-31,Paid Search,Contact Us,Desktop,India,Returning,0.3,1.4,60.66,0,0
S109567,U11401,2026-01-31,Organic Search,Blog,Mobile,India,New,3.87,2.5,53.91,0,0
S106686,U12077,2026-01-31,Social Media,Services,Mobile,India,New,7.56,4.2,62.2,1,100
S108922,U12825,2026-01-31,Referral,Home,Mobile,India,New,5.38,4.5,62.58,0,0
S102481,U14617,2026-01-31,Referral,Services,Mobile,Australia,New,1.55,2.5,70.97,0,0
S109839,U11110,2026-01-31,Paid Search,Services,Mobile,India,New,3.93,1.9,65.99,0,0
S109705,U12046,2026-01-31,Paid Search,Checkout,Mobile,USA,New,3.55,4.0,72.23,0,0
S109433,U14551,2026-01-31,Referral,Pricing,Mobile,India,Returning,4.32,2.3,64.9,0,0
S106966,U10954,2026-01-31,Organic Search,FAQ,Mobile,USA,Returning,3.55,2.0,78.83,0,0
S107494,U13663,2026-01-31,Paid Search,Blog,Desktop,Canada,New,6.29,5.1,65.71,0,0
S102739,U16407,2026-01-31,Referral,Product Details,Mobile,India,Returning,10.08,6.4,57.59,0,0
S103483,U13809,2026-01-31,Referral,Products,Desktop,Australia,New,8.81,4.5,59.17,0,0
S101367,U13390,2026-01-31,Referral,Product Details,Mobile,India,Returning,2.4,1.6,75.08,0,0
S109623,U15618,2026-01-31,Referral,Home,Mobile,India,New,5.42,3.9,72.53,0,0
S102314,U12475,2026-01-31,Organic Search,Home,Desktop,India,Returning,4.82,4.4,68.35,0,0
S108485,U15012,2026-01-31,Referral,Products,Tablet,India,New,2.97,3.2,64.37,0,0
S107783,U12631,2026-01-31,Social Media,Contact Us,Tablet,India,New,4.66,4.3,62.3,0,0
S106897,U14678,2026-01-31,Referral,Services,Tablet,India,Returning,13.57,10.3,29.51,0,0
S103418,U16300,2026-01-31,Organic Search,Contact Us,Mobile,India,New,16.72,10.5,40.71,0,0
S105838,U13410,2026-01-31,Direct,Services,Mobile,USA,New,2.55,2.0,72.63,0,0
S100716,U12924,2026-01-31,Paid Search,Home,Desktop,India,New,3.49,3.9,57.8,0,0
S101219,U15374,2026-01-31,Referral,Services,Desktop,India,New,1.94,2.8,70.33,0,0
S108120,U16496,2026-01-31,Paid Search,FAQ,Desktop,India,New,1.92,1.0,81.98,0,0
S107210,U11522,2026-01-31,Direct,About Us,Mobile,India,Returning,9.53,7.5,46.28,1,100
S101744,U13846,2026-01-31,Social Media,Contact Us,Mobile,India,New,5.12,2.4,77.91,0,0
S106661,U16216,2026-02-01,Referral,Pricing,Tablet,India,New,10.06,4.8,57.15,0,0
S105110,U12595,2026-02-01,Paid Search,Services,Desktop,India,New,5.49,3.3,58.91,0,0
S102287,U11209,2026-02-01,Organic Search,Checkout,Desktop,Canada,New,12.53,8.7,37.47,0,0
S105041,U11359,2026-02-01,Direct,Checkout,Tablet,India,New,1.31,3.4,74.94,0,0
S105048,U14352,2026-02-01,Organic Search,Home,Mobile,India,New,4.1,3.6,72.89,0,0
S101543,U12855,2026-02-01,Direct,Product Details,Mobile,UK,Returning,5.91,3.4,78.39,0,0
S101866,U14456,2026-02-01,Referral,Blog,Tablet,USA,New,15.6,9.9,39.39,1,100
S107661,U12174,2026-02-01,Social Media,Home,Tablet,India,New,4.77,4.8,60.98,0,0
S107967,U15819,2026-02-01,Organic Search,Home,Desktop,Canada,Returning,11.31,7.3,39.55,0,0
S102682,U15902,2026-02-01,Referral,Pricing,Tablet,India,New,1.23,2.0,66.41,1,100
S103668,U10856,2026-02-01,Direct,Product Details,Desktop,India,Returning,2.47,3.2,69.88,0,0
S102798,U12558,2026-02-01,Referral,About Us,Desktop,India,Returning,6.93,4.7,51.53,0,0
S108092,U14506,2026-02-01,Organic Search,Pricing,Desktop,India,New,2.31,1.2,80.22,0,0
S106356,U15878,2026-02-01,Paid Search,Checkout,Desktop,Australia,New,1.8,2.3,65.77,0,0
S101261,U10363,2026-02-01,Social Media,Blog,Desktop,USA,New,4.94,2.8,69.91,0,0
S103634,U12801,2026-02-01,Organic Search,Blog,Mobile,India,New,3.97,2.8,64.76,0,0
S109750,U13181,2026-02-01,Referral,FAQ,Mobile,India,New,5.62,4.3,64.45,0,0
S102119,U14791,2026-02-01,Direct,Pricing,Tablet,India,New,2.83,2.5,71.5,0,0
S108944,U13418,2026-02-01,Paid Search,Home,Tablet,India,New,1.2,2.2,68.06,0,0
S102014,U12014,2026-02-01,Direct,Product Details,Mobile,USA,New,11.6,6.3,45.93,0,0
S107473,U10611,2026-02-01,Paid Search,Home,Desktop,USA,Returning,11.67,8.2,45.29,0,0
S101455,U16405,2026-02-01,Organic Search,Product Details,Desktop,India,Returning,4.65,2.8,65.14,0,0
S103732,U14201,2026-02-01,Paid Search,Home,Desktop,India,Returning,2.14,2.7,69.03,0,0
S107646,U14632,2026-02-01,Organic Search,Product Details,Mobile,India,Returning,2.06,2.9,70.48,0,0
S101285,U13534,2026-02-01,Paid Search,Checkout,Mobile,USA,Returning,8.65,5.3,36.93,0,0
S102149,U11388,2026-02-01,Referral,Products,Desktop,India,New,2.21,3.5,76.81,0,0
S103085,U16355,2026-02-01,Direct,Services,Tablet,India,New,6.83,5.0,63.97,0,0
S107178,U12988,2026-02-01,Paid Search,FAQ,Desktop,India,New,9.77,6.3,42.62,0,0
S109988,U16004,2026-02-01,Referral,Home,Tablet,India,New,3.05,2.0,66.54,0,0
S106705,U16029,2026-02-01,Direct,Pricing,Mobile,India,Returning,1.09,1.6,68.95,0,0
S108985,U14344,2026-02-01,Paid Search,FAQ,Tablet,India,New,7.81,4.1,61.66,0,0
S107412,U14995,2026-02-01,Direct,Product Details,Desktop,India,Returning,7.99,5.4,46.02,1,100
S105467,U10114,2026-02-01,Social Media,About Us,Mobile,India,New,5.68,5.0,47.88,0,0
S104512,U14423,2026-02-01,Direct,Blog,Mobile,India,New,9.78,7.4,30.54,0,0
S107985,U10524,2026-02-01,Referral,Products,Mobile,India,New,1.92,2.3,63.52,0,0
S107982,U13428,2026-02-01,Social Media,Product Details,Mobile,India,New,7.21,5.5,54.14,1,100
S107396,U11031,2026-02-01,Referral,Home,Mobile,USA,New,2.78,2.4,55.68,0,0
S100031,U12905,2026-02-01,Organic Search,Services,Mobile,India,New,1.21,2.2,76.66,0,0
S106194,U15310,2026-02-01,Organic Search,Pricing,Mobile,India,New,4.34,2.7,69.1,0,0
S107817,U15082,2026-02-01,Direct,Services,Mobile,India,Returning,4.22,1.7,80.07,0,0
S104206,U16094,2026-02-01,Social Media,Services,Desktop,India,Returning,5.23,2.4,72.75,0,0
S106147,U12619,2026-02-01,Direct,Contact Us,Mobile,India,New,6.79,3.8,57.43,0,0
S100811,U14486,2026-02-01,Organic Search,Home,Desktop,India,New,4.77,2.3,65.49,0,0
S108232,U15813,2026-02-01,Organic Search,Services,Mobile,UK,New,7.53,5.5,44.96,0,0
S100620,U12968,2026-02-01,Paid Search,FAQ,Mobile,Australia,New,1.93,3.4,61.15,0,0
S109608,U15046,2026-02-01,Organic Search,Home,Desktop,Australia,New,1.98,2.5,82.29,0,0
S105249,U11256,2026-02-01,Referral,Home,Desktop,India,New,11.03,5.9,47.08,0,0
S105158,U12295,2026-02-01,Organic Search,Products,Desktop,India,New,8.21,4.4,42.33,0,0
S107151,U12262,2026-02-01,Direct,Contact Us,Desktop,India,Returning,2.57,2.4,65.5,0,0
S105201,U15389,2026-02-01,Paid Search,Product Details,Mobile,India,Returning,6.82,5.5,43.58,1,100
S106855,U12340,2026-02-01,Paid Search,Checkout,Desktop,USA,Returning,3.27,1.0,62.6,0,0
S108695,U12380,2026-02-01,Organic Search,FAQ,Desktop,India,New,3.08,3.4,69.3,0,0
S102534,U12350,2026-02-01,Referral,Home,Mobile,Australia,New,2.5,3.2,71.34,0,0
S109141,U11753,2026-02-01,Paid Search,Services,Mobile,India,New,3.95,4.4,51.71,0,0
S102448,U14098,2026-02-01,Direct,Home,Mobile,India,New,17.67,11.4,26.2,0,0
S107867,U10735,2026-02-02,Paid Search,Home,Mobile,India,New,0.9,2.0,72.69,0,0
S100524,U13148,2026-02-02,Organic Search,About Us,Mobile,UK,New,2.79,2.3,63.21,0,0
S106130,U10269,2026-02-02,Direct,Products,Mobile,Canada,New,4.08,1.5,53.54,0,0
S103717,U10594,2026-02-02,Referral,Pricing,Mobile,India,Returning,3.89,3.0,63.03,0,0
S104709,U15498,2026-02-02,Organic Search,Product Details,Desktop,India,New,2.45,1.1,75.47,0,0
S101918,U12507,2026-02-02,Referral,Products,Mobile,India,New,3.2,3.5,69.97,0,0
S100986,U10303,2026-02-02,Organic Search,Home,Mobile,India,Returning,4.41,2.4,64.75,0,0
S100029,U16397,2026-02-02,Paid Search,Checkout,Mobile,India,New,4.19,4.9,68.79,0,0
S106910,U10862,2026-02-02,Direct,About Us,Desktop,India,Returning,3.17,3.8,64.84,0,0
S101150,U12636,2026-02-02,Organic Search,Home,Mobile,India,New,10.45,6.0,53.98,0,0
S106605,U11424,2026-02-02,Social Media,Product Details,Mobile,India,Returning,9.13,5.5,59.75,0,0
S100075,U13074,2026-02-02,Organic Search,Home,Desktop,UK,New,2.38,2.4,72.55,0,0
S108412,U10403,2026-02-02,Social Media,Products,Desktop,India,Returning,5.99,3.3,58.78,0,0
S109025,U16059,2026-02-02,Organic Search,Products,Mobile,UK,New,3.33,2.9,68.13,0,0
S104567,U12039,2026-02-02,Organic Search,Products,Desktop,India,Returning,1.91,1.9,64.83,0,0
S106830,U15616,2026-02-02,Direct,Checkout,Desktop,USA,New,5.38,4.0,56.61,0,0
S101898,U13192,2026-02-02,Organic Search,Home,Mobile,Canada,New,5.56,5.1,71.82,1,100
S100147,U11029,2026-02-02,Direct,Product Details,Mobile,USA,New,4.78,2.4,53.09,0,0
S105160,U10147,2026-02-02,Direct,Home,Mobile,India,New,6.43,5.0,55.46,0,0
S102524,U11344,2026-02-02,Organic Search,Products,Tablet,USA,Returning,6.34,4.2,62.61,0,0
S101873,U13527,2026-02-02,Referral,FAQ,Desktop,India,New,3.78,3.3,66.97,0,0
S103850,U13635,2026-02-02,Referral,Home,Desktop,India,Returning,7.07,4.8,46.78,0,0
S104216,U10397,2026-02-02,Paid Search,Pricing,Desktop,India,New,2.49,4.4,52.16,0,0
S102753,U14518,2026-02-02,Organic Search,Home,Mobile,India,Returning,9.01,7.0,37.67,0,0
S108453,U12527,2026-02-02,Organic Search,Contact Us,Mobile,Canada,New,1.09,3.2,56.05,0,0
S105493,U12903,2026-02-02,Direct,Home,Tablet,USA,New,3.28,2.6,66.15,1,100
S103618,U11111,2026-02-02,Referral,Checkout,Desktop,USA,Returning,6.86,5.1,47.18,1,100
S104667,U11992,2026-02-02,Referral,Pricing,Desktop,India,New,4.59,4.2,56.85,0,0
S101623,U10391,2026-02-02,Paid Search,Products,Desktop,India,New,5.19,4.5,65.66,0,0
S101007,U11907,2026-02-02,Paid Search,Home,Mobile,India,New,3.17,2.4,61.44,0,0
S108127,U11017,2026-02-02,Referral,Contact Us,Mobile,India,Returning,9.74,5.8,51.3,1,100
S108548,U15586,2026-02-02,Social Media,FAQ,Desktop,USA,New,4.46,3.2,65.79,0,0
S100755,U14911,2026-02-02,Organic Search,Home,Desktop,India,New,8.51,6.2,53.82,0,0
S100684,U12540,2026-02-02,Social Media,Contact Us,Desktop,USA,New,13.19,7.2,36.27,0,0
S106368,U11790,2026-02-02,Paid Search,Product Details,Mobile,India,New,1.44,1.2,74.32,1,100
S109216,U11457,2026-02-02,Direct,Products,Desktop,India,Returning,2.4,2.6,58.57,0,0
S105786,U16057,2026-02-02,Social Media,Home,Desktop,Canada,New,4.8,4.5,70.55,1,100
S102188,U12341,2026-02-02,Paid Search,Blog,Mobile,India,New,2.59,2.4,67.96,0,0
S101791,U16472,2026-02-02,Paid Search,Products,Tablet,India,Returning,4.24,4.1,53.69,0,0
S101950,U14027,2026-02-02,Paid Search,Services,Mobile,Canada,Returning,2.34,1.7,69.64,0,0
S101859,U15344,2026-02-02,Organic Search,Home,Mobile,USA,New,3.03,3.6,55.79,0,0
S100462,U13262,2026-02-02,Direct,About Us,Mobile,India,New,3.11,3.6,46.68,0,0
S107355,U13779,2026-02-02,Direct,Products,Mobile,Australia,Returning,1.89,2.5,65.83,0,0
S109585,U11561,2026-02-02,Organic Search,Services,Desktop,Australia,New,5.65,5.5,54.32,0,0
S100185,U11664,2026-02-02,Organic Search,Products,Mobile,USA,New,5.35,5.6,63.12,0,0
S103617,U11793,2026-02-02,Referral,About Us,Desktop,India,New,7.58,4.4,64.35,0,0
S101031,U16372,2026-02-02,Referral,Products,Mobile,India,Returning,7.61,4.5,51.36,0,0
S101466,U11388,2026-02-02,Direct,FAQ,Mobile,India,New,2.04,2.3,69.56,0,0
S109651,U13162,2026-02-02,Paid Search,Services,Mobile,India,New,5.32,1.4,71.7,0,0
S103473,U13374,2026-02-02,Paid Search,Blog,Mobile,USA,New,1.56,1.0,72.42,0,0
S108018,U10472,2026-02-02,Direct,Home,Desktop,India,New,10.71,6.5,41.83,0,0
S109707,U12851,2026-02-03,Organic Search,Products,Mobile,India,New,3.44,2.6,58.11,0,0
S100304,U15280,2026-02-03,Direct,Home,Tablet,UK,Returning,3.82,2.3,67.28,0,0
S104660,U13623,2026-02-03,Direct,Pricing,Desktop,Australia,New,4.81,2.8,63.2,0,0
S109151,U10619,2026-02-03,Paid Search,Product Details,Tablet,Canada,New,4.51,3.0,59.85,0,0
S106862,U11870,2026-02-03,Social Media,Products,Tablet,USA,New,4.73,3.9,57.77,0,0
S103223,U11450,2026-02-03,Direct,Home,Tablet,USA,New,4.07,2.7,45.72,0,0
S108877,U10351,2026-02-03,Organic Search,Home,Desktop,India,New,2.48,2.4,60.93,0,0
S108231,U15289,2026-02-03,Direct,Blog,Mobile,India,New,5.01,5.9,42.63,0,0
S109421,U11998,2026-02-03,Organic Search,Blog,Tablet,India,New,4.15,2.6,52.08,0,0
S100637,U12915,2026-02-03,Direct,Home,Desktop,India,New,3.41,3.0,58.67,0,0
S103801,U15500,2026-02-03,Paid Search,Checkout,Desktop,UK,Returning,6.16,4.5,52.39,0,0
S102688,U12531,2026-02-03,Organic Search,Checkout,Desktop,India,Returning,3.61,2.7,66.93,0,0
S100803,U15025,2026-02-03,Organic Search,FAQ,Mobile,India,New,1.58,2.4,74.23,0,0
S103608,U10579,2026-02-03,Referral,Checkout,Desktop,India,New,6.9,4.7,56.29,0,0
S104159,U12189,2026-02-03,Direct,Product Details,Desktop,India,New,19.55,12.1,10.0,0,0
S103994,U12491,2026-02-03,Referral,Blog,Tablet,India,New,0.92,1.9,77.69,0,0
S108062,U13519,2026-02-03,Direct,FAQ,Tablet,UK,Returning,4.09,4.2,69.51,1,100
S100751,U13628,2026-02-03,Paid Search,Home,Mobile,India,New,2.44,2.4,82.58,0,0
S108023,U15134,2026-02-03,Organic Search,About Us,Tablet,India,Returning,3.81,2.4,72.79,0,0
S107761,U12127,2026-02-03,Referral,About Us,Mobile,USA,Returning,3.86,4.1,47.49,0,0
S100369,U13355,2026-02-03,Paid Search,Home,Mobile,India,Returning,5.24,2.7,60.19,0,0
S109289,U10471,2026-02-03,Referral,Checkout,Mobile,USA,Returning,6.67,5.3,51.68,0,0
